"Baltoy","343","tierra","psiquico","Levitación","Caparazón","MT45","40","40","55","55","40","70","Gran Ojo","Fotodestrucción Apocalíptica","Castigo","Vendaval"
"Claydol","344","tierra","psiquico","Levitación","Caparazón","Pétalo Amarillo","60","70","105","75","70","120","Canto Helado","Cede Paso","Conversión2","Aluvión de Flechas Sombrías"
"Lileep","345","roca","planta","Ventosas","Colector","Néctar Rojo","66","41","77","23","61","87","Ataque Rápido","Día Soleado","Pulso Umbrío","Amago"
"Cradily","346","roca","planta","Ventosas","Colector","Lustresfera","86","81","97","43","81","107","Espacio Raro","Danza Pluma","Doble Patada","Puño Incremento"
"Anorith","347","roca","bicho","Armadura Batalla","Nado Rápido","Regalosfera","45","95","50","75","40","50","Carga","Látigo Ígneo","Búnker","Machada"
"Armaldo","348","roca","bicho","Armadura Batalla","Nado Rápido","Velocidad X 3","75","125","100","45","70","80","Deseo Oculto","Cuchillada","Supernova Original","Rugido"
"Feebas","349","agua","","Nado Rápido/Despiste","Adaptable","Acromáquina","20","15","20","80","10","55","Rayo Gélido","Camaradería","Cabezazo","Ataque Óseo"
"Milotic","350","agua","","Escama Especial/Tenacidad","Gran Encanto","Más PS","95","60","79","81","100","125","Ida y Vuelta","Onda Voltio","Ataque Furia","Velo Aurora"
"Castform","351","normal","","Predicción","Tenacidad","Ala Plateada","70","70","70","70","70","70","Ráfaga Demoledora","Tormenta Floral","Magnitud","Estrujón"
"Kecleon","352","normal","","Cambio Color","Mutatipo","Disco Dragón","60","90","70","40","60","120","Gruñido","Ojitos Tiernos","Dragoaliento","Ida y Vuelta"
"Shuppet","353","fantasma","","Insomnio/Cacheo","Cuerpo Maldito","Prisma Rojo","44","75","35","45","63","33","Furia Natural","Castigo","Leafitobombas","Tormento"
"Banette","354","fantasma","","Insomnio/Cacheo","Cuerpo Maldito","Blanco","64","115","65","65","83","63","Asta Drenaje","Terremoto","Patada Giro","Sumisión"
"Duskull","355","fantasma","","Levitación","Cacheo","Baya Caoca","20","40","90","25","30","90","Envite Ígneo","Corte","Escaldar","Tormento"
"Dusclops","356","fantasma","","Presión","Cacheo","Tarjeta Roja","40","70","130","25","60","130","Ronquido","Frustración","Dracoaliento Devastador","Fuego Sagrado"
"Tropius","357","planta","volador","Clorofila/Poder Solar","Cosecha","Baya Rimoya","99","68","83","51","72","87","Psicorrayo","Sombra Vil","Joya de Luz","Recogearena"
"Chimecho","358","psiquico","","Levitación","Poder Solar","Baya Aranja","75","50","80","65","95","90","Shuriken de Agua","Electrotela","Divide Dolor","Ojos Llorosos"
"Absol","359","siniestro","","Presión/Afortunado","Justiciero","Roca del Rey","65","130","60","75","75","60","Rugido","Onda Vacío","Arañazo","Chorro de Vapor"
"Wynaut","360","psiquico","","Sombra Trampa","Telepatía","Medalla Fulgor","95","23","48","23","23","48","Novena Potencia","Guadaña Sedosa","Mismo Destino","Buena Baza"
"Snorunt","361","hielo","","Foco Interno/Gélido","Veleta","Flauta Azul","50","50","50","50","50","50","Estruendo","Filo del Abismo","Puntapié","Doble Patada"
"Glalie","362","hielo","","Foco Interno/Gélido","Veleta","MT18","80","80","80","80","80","80","Canto Mortal","Cometa Draco","Sumisión","Danza Lluvia"
"Spheal","363","hielo","agua","Sebo/Gélido","Despiste","Concha Cardumen","70","40","50","25","55","50","Golpe","Huesomerang","Recogearena","Zumbido"
"Sealeo","364","hielo","agua","Sebo/Gélido","Despiste","MT15","90","60","70","45","75","70","Telaraña","Fijar Blanco","Llave Corsé","Inversión"
"Walrein","365","hielo","agua","Sebo/Gélido","Despiste","Polvo Metálico","110","80","90","65","95","90","Cola Dragón","Truco Defensa","Desarme","Hidropulso"
"Clamperl","366","agua","","Caparazón","Cobardía","Traje Magma","35","64","85","32","74","55","Recurrente","Brecha Negra","Acua Cola","Llave Corsé"
"Huntail","367","agua","","Nado Rápido","Velo Agua","Nictostal Z","55","104","105","52","94","75","Furia Natural","Beso Amoroso","Refugio","Ronquido"
"Gorebyss","368","agua","","Nado Rápido","Hidratación","Miniseta","55","84","105","52","114","75","Más Psique","Corte Vacío","Carga Parábola","Taladradora"
"Relicanth","369","agua","roca","Nado Rápido/Cabeza Roca","Robustez","Disco Acero","100","90","130","55","45","65","Psicoonda","Gancho Alto","Cambio Banda","Surf"
"Luvdisc","370","agua","","Nado Rápido","Hidratación","Dracostal Z","43","30","55","97","40","65","Tecno Shock","Reducción","Cola Férrea","Plancha"
"Bagon","371","dragon","","Cabeza Roca","Potencia Bruta","Pétalo Amarillo","45","75","60","50","40","30","Ataque Rápido","Polvo Explosivo","Gravedad","Planta Feroz"
"Shelgon","372","dragon","","Cabeza Roca","Funda","Baya Perasi","65","95","100","50","60","50","Anticura","Acróbata","Garra Brutal","Pájaro Osado"
"Salamence","373","dragon","volador","Intimidación","Autoestima","MT46","95","135","80","100","110","80","Campo de Hierba","Carámbano","Rugido","Bostezo"
"Beldum","374","acero","psiquico","Cuerpo Puro","Metal Liviano","Carta Puente V","40","55","80","30","35","60","Cede Paso","Resplandor","Absorber","Ofrenda"
"Metang","375","acero","psiquico","Cuerpo Puro","Metal Liviano","Amuleto","60","75","100","50","55","80","Púas Tóxicas","Torbellino","Llama Fusión","Tierra Viva"
"Metagross","376","acero","psiquico","Cuerpo Puro","Metal Liviano","Flauta Amarilla","80","135","130","70","95","90","Rizo Defensa","Carrera Arrolladora","Furia Natural","Desarme"
"Regirock","377","roca","","Cuerpo Puro","Robustez","Incinostal Z","80","100","200","50","50","100","Electrocañón","Rayo Carga","Fuerza Bruta","Púas"
"Regice","378","hielo","","Cuerpo Puro","Gélido","Ámbar Viejo","80","50","100","50","100","200","Resplandor","Torm. Diamantes","Psicocolmillo","Cambia Fuerza"
"Registeel","379","acero","","Cuerpo Puro","Metal Liviano","Pulsera Z","80","75","150","50","75","150","Luz Lunar","Puño Certero","Pirotecnia","Puño Dinámico"
"Latias","380","dragon","psiquico","Levitación","Metal Liviano","Diente Marino","80","80","90","110","110","130","Absorbefuerza","Ronquido","Leafitobombas","Acoso"
"Latios","381","dragon","psiquico","Levitación","Metal Liviano","Def. Especial X","80","90","80","110","130","110","Corpulencia","Kinético","Fotodestrucción Apocalíptica","Represalia"
"Kyogre","382","agua","","Llovizna","Metal Liviano","Kommostal Z","100","100","90","90","150","140","Bola Voltio","Somanta Amistosa","Salpicadura","Follaje"
"Groudon","383","tierra","","Sequía","Metal Liviano","Def. Especial X","100","150","140","90","100","90","Fotodestrucción Apocalíptica","Destello","Chispa","Fuego Fatuo"
"Rayquaza","384","dragon","volador","Bucle Aire","Metal Liviano","MT03","105","150","90","95","150","90","Beso Drenaje","Demolición","Eco Metálico","Pico Cañón"
"Jirachi","385","acero","psiquico","Dicha","Metal Liviano","Caja Bonguri","100","100","100","100","100","100","Electrocañón","Planta Feroz","Filo del Abismo","Carga Parábola"
"Deoxys","386","psiquico","","Presión","Metal Liviano","Baya Oram","Valor","50","150","50","150","150","Golpes Furia","Reciclaje","Disparo Espejo","Onda Voltio"
"Turtwig","387","planta","","Espesura","Caparazón","Néctar Rojo","55","68","64","31","45","55","Salpikasurf","Hueso Sombrío","Electrocañón","Detección"
"Grotle","388","planta","","Espesura","Caparazón","Altarianita","75","89","85","36","55","65","Bofetón Lodo","Vendaval","Cuerpo Pesado","Canto"
"Torterra","389","planta","tierra","Espesura","Caparazón","Pluma Lunar","95","109","105","56","75","85","Bomba Ígnea","Leafitobombas","Megacuerno","Psicorrayo"
"Chimchar","390","fuego","","Mar Llamas","Puño Férreo","Luna Ball","44","58","44","61","58","44","Cerrojo Feérico","Golpe Mordaza","Onda Tóxica","Truco Fuerza"
"Monferno","391","fuego","lucha","Mar Llamas","Puño Férreo","Hierba Única","64","78","52","81","78","52","Hoja Aguda","Onda Vacío","Fertilizante","Giro Vil"
"Infernape","392","fuego","lucha","Mar Llamas","Puño Férreo","MT59","76","104","71","108","104","71","Ráfaga Demoledora","Enrosque","Torm. Diamantes","Megaagotar"
"Piplup","393","agua","","Torrente","Competitivo","Baya Gualot","53","51","53","40","61","56","Puño Mareo","Ala de Acero","Descanso","Supersónico"
"Prinplup","394","agua","","Torrente","Competitivo","Baya Higog","64","66","68","50","81","76","Auxilio","Golpe Bajo","Defensa Floral","Hilo Venenoso"
"Empoleon","395","agua","acero","Torrente","Competitivo","Neceser","84","86","88","60","111","101","Cerca","Gigadrenado","Cola Veneno","Danza Lunar"
"Starly","396","normal","volador","Vista Lince","Audaz","Paracontacto","40","55","30","60","30","30","Zona Extraña","Día Soleado","Tecno Shock","Canon"
"Staravia","397","normal","volador","Intimidación","Audaz","Esfera Verde","55","75","50","80","40","40","Púas","Seducción","Castigo","Tecno Shock"
"Staraptor","398","normal","volador","Intimidación","Audaz","MT64","85","120","70","100","50","60","Camaradería","Anclaje","Disparo Lodo","Rayo Burbuja"
"Bidoof","399","normal","","Simple/Ignorante","Veleta","Mega-Aro","59","45","40","31","35","40","Picadura","Lariat Oscuro","Veneno X","Esfera Aural"
"Bibarel","400","normal","agua","Simple/Ignorante","Veleta","Carta Puente S","79","85","60","71","55","60","Sacrificio","Bola Hielo","Puño Hielo","Imagen"
"Kricketot","401","bicho","","Mudar","Fuga","Fósil Aleta","37","25","41","25","25","41","Tragar","Puño Meteoro","Látigo","Aguzar"
"Kricketune","402","bicho","","Enjambre","Experto","Baya Acardo","77","85","51","65","55","51","Psicocolmillo","Agujero Negro Aniquilador","Tornado","Escudo Real"
"Shinx","403","electrico","","Rivalidad/Intimidación","Agallas","Baya Rimoya","45","65","34","45","40","34","Hipercolmillo","Fuerza Equina","Fijar Blanco","Hélice Trepanadora"
"Luxio","404","electrico","","Rivalidad/Intimidación","Agallas","Tabla Oscura","60","85","49","60","60","49","Transformación","Cura Floral","Daño Secreto","Viento Cortante"
"Luxray","405","electrico","","Rivalidad/Intimidación","Agallas","Necroluna","80","120","79","70","95","79","Fuerza Lunar","Canto","Campo Psíquico","Paso Dimensional"
"Budew","406","planta","veneno","Cura Natural/Punto Tóxico","Defensa Hoja","Incienso Marino","40","30","35","55","50","70","Agarre","Autodestrucción","Pulso Umbrío","Sonámbulo"
"Roserade","407","planta","veneno","Cura Natural/Punto Tóxico","Experto","Baya Chiri","60","70","65","90","125","105","Voltio Cruel","Hueso Palo","Giro Fuego","Cambio de Marcha"
"Cranidos","408","roca","","Rompemoldes","Potencia Bruta","Houndoomita","67","125","40","58","30","30","Mov. Espejo","Fuerza","Imagen","Escudo Tatami"
"Rampardos","409","roca","","Rompemoldes","Potencia Bruta","Baya Hibis","97","165","60","58","65","50","Picotazo","Divide Dolor","Torm. Diamantes","Picotazo"
"Shieldon","410","roca","acero","Robustez","Insonorizar","Campana Oleaje","30","42","118","30","42","88","Voltio Cruel","Chulería","Aguzar","Niebla Clara"
"Bastiodon","411","roca","acero","Robustez","Insonorizar","Velocidad X 3","60","52","168","30","47","138","Mundo Gélido","Explosión","Acua Jet","Cura Floral"
"Burmy","412","bicho","","Mudar","Funda","Llave Ascensor","Valor","40","29","45","36","29","Gigadrenado","Meditación","Escaldar","Cola Veneno"
"Wormadam","413","bicho","planta","Anticipación","Funda","Gema Psíquica","Valor","60","59","85","36","79","Aguante","Daño Secreto","Patada Ígnea","Patada Salto"
"Mothim","414","bicho","volador","Enjambre","Cromolente","Piedra Espíritu","70","94","50","66","94","50","Estruendo","Llama Final","Danza Pétalo","Masa Cósmica"
"Combee","415","bicho","volador","Recogemiel","Entusiasmo","Flauta Blanca","30","30","42","70","30","42","Veloc. Extrema","Llama Fusión","Geocontrol","Bomba Germen"
"Vespiquen","416","bicho","volador","Presión","Nerviosismo","Incienso Lento","70","80","102","40","80","102","Electrocañón","Chirrido","Chupavidas","Somanta Amistosa"
"Pachirisu","417","electrico","","Fuga/Recogida","Absorbe Elec","Carta Prof. Oak","60","45","70","95","45","90","Mov. Sísmico","Doble Equipo","Maquinación","A Bocajarro"
"Buizel","418","agua","","Nado Rápido","Velo Agua","Raíz Energía","55","65","35","85","60","30","Salpicadura","Cola Veneno","Látigo Ígneo","Niebla Aromática"
"Floatzel","419","agua","","Nado Rápido","Velo Agua","Mimikyustal Z","85","105","55","115","85","50","Megapuño","Puya Nociva","Abatidoras","Cara Susto"
"Cherubi","420","planta","","Clorofila","Velo Agua","Dientes Oro","45","35","45","35","62","53","Drenadoras","Escaramuza","Zumbido","Paliza"
"Cherrim","421","planta","","Don Floral","Velo Agua","Lujo Ball","70","60","70","85","87","78","Desarrollo","Poder Pasado","Pico Cañón","Enfado"
"Shellos","422","agua","","Viscosidad/Colector","Poder Arena","Pirostal Z","Valor","76","48","48","34","57","Despejar","Rayo Hielo","Escaldar","Pataleta"
"Gastrodon","423","agua","tierra","Viscosidad/Colector","Poder Arena","Cámara Lucha","Valor","111","83","68","39","92","Pulso Cura","Fertilizante","Dulce Aroma","Vendetta"
"Ambipom","424","normal","","Experto/Recogida","Encadenado","Brazal Recio","75","100","66","115","60","66","Gruñido","Contoneo","Hidroariete","Truco"
"Drifloon","425","fantasma","volador","Resquicio/Liviano","Ímpetu Ardiente","Cupón Exp","90","50","34","70","60","44","Pantalla de Luz","Sol Matinal","Red Viscosa","Asta Drenaje"
"Drifblim","426","fantasma","volador","Resquicio/Liviano","Ímpetu Ardiente","Wailmegadera","150","80","44","80","90","54","Yo Primero","Imagen","Pataleta","Giro Vil"
"Buneary","427","normal","","Fuga/Zoquete","Flexibilidad","Huevo Suerte","55","66","44","85","44","56","Al Ataque","Aullido","Hueso Sombrío","Afilar"
"Lopunny","428","normal","","Gran Encanto/Zoquete","Flexibilidad","Baya Frambu","65","76","84","105","54","96","Chispa","Ráfaga Demoledora","Contraataque","Rabia"
"Mismagius","429","fantasma","","Levitación","Zoquete","Cuerda Huida","60","60","60","105","105","105","Viento Hielo","Bola de Polen","Cura Floral","Bola Neblina"
"Honchkrow","430","siniestro","volador","Insomnio/Afortunado","Autoestima","Ticket Eón","100","125","52","71","105","52","Legado","Retribución","Cambia Almas","Al Ataque"
"Glameow","431","normal","","Flexibilidad/Ritmo Propio","Vista Lince","Baya Safre","49","55","42","85","42","37","Rueda Fuego","Campo de Niebla","Última Palabra","Acupresión"
"Purugly","432","normal","","Sebo/Ritmo Propio","Competitivo","Dientes Oro","71","82","64","112","64","59","Legado","Pisotón","Psíquico","Inversión"
"Chingling","433","psiquico","","Levitación","Ritmo Propio","Tarjeta Datos 18","45","30","50","45","65","50","Foco Energía","Piñón Auxiliar","Alud","Paranormal"
"Stunky","434","veneno","siniestro","Hedor/Resquicio","Vista Lince","Pétalo Naranja","63","63","47","74","41","41","Espeaura","Robasombra","Cambia Fuerza","Carga Parábola"
"Skuntank","435","veneno","siniestro","Hedor/Resquicio","Vista Lince","MT39","103","93","67","84","71","61","Lariat Oscuro","Vendetta","Doble Ataque","Aire Afilado"
"Bronzor","436","acero","psiquico","Levitación/Ignífugo","Metal Pesado","Abono Brote","57","24","86","23","24","86","Conversión","Pulso Primigenio","Clavo Cañón","Brillo Mágico"
"Bronzong","437","acero","psiquico","Levitación/Ignífugo","Metal Pesado","Baya Wiki","67","89","116","33","79","116","Eco Metálico","Derribo","Recurrente","Electrificación"
"Bonsly","438","roca","","Robustez/Cabeza Roca","Cobardía","Pokéseñuelo","50","80","95","10","10","45","Carga Parábola","Psíquico","Deflagración Lunar","Onda Tóxica"
"Mime Jr.","439","psiquico","hada","Insonorizar/Filtro","Experto","Roca del Rey","20","25","45","60","70","90","Pikavoltio Letal","Hiperplancha Oscura","Electrotela","Canto Helado"
"Happiny","440","normal","","Cura Natural/Dicha","Compiescolta","Cupón 2","100","5","5","30","15","65","Más Psique","Isofuerza","Atracción","Gruñido"
"Chatot","441","volador","normal","Vista Lince/Tumbos","Sacapecho","Carta Respuesta","76","65","45","91","92","42","Tornado","Calcinación","Electrocañón","Lluvia Ígnea"
"Spiritomb","442","fantasma","siniestro","Presión","Allanamiento","Carta Hierba","50","92","108","35","92","108","Escaramuza","Núcleo Castigo","Divide Dolor","Barrera Espinosa"
"Gible","443","dragon","tierra","Velo Arena","Piel Tosca","MT86","58","70","45","42","40","45","Ultrapuño","Plancha Voladora","Reversión","Patada Salto"
"Gabite","444","dragon","tierra","Velo Arena","Piel Tosca","Fragmento Cometa","68","90","65","82","50","55","Bofetón Lodo","Lanzallamas","Asta Drenaje","Danza Pétalo"
"Garchomp","445","dragon","tierra","Velo Arena","Piel Tosca","Caja Insignias","108","130","95","102","80","85","Ojos Llorosos","Corte Vacío","Beso Dulce","Cuerno Certero"
"Munchlax","446","normal","","Recogida/Sebo","Gula","MT47","135","85","40","5","40","85","Presente","Rabia","Amortiguador","Rayo Solar"
"Riolu","447","lucha","","Impasible/Foco Interno","Bromista","Zumo de Baya","40","70","40","60","35","40","Cháchara","Juego Sucio","Arraigo","Carga"
"Lucario","448","lucha","acero","Impasible/Foco Interno","Justiciero","Bonguri Rosa","70","110","70","90","115","70","Atizar","Agua Lodosa","Último Lugar","Brecha Negra"
"Hippopotas","449","tierra","","Chorro Arena","Poder Arena","Garra Garfio","68","72","78","32","38","42","Disparo Lodo","Encanto","Vendaval","Agarre"
"Hippowdon","450","tierra","","Chorro Arena","Poder Arena","Caja Corazón","108","112","118","47","68","72","Electrificación","Somnífero","Bomba Ácida","Lanzarrocas"
"Skorupi","451","veneno","bicho","Armadura Batalla/Francotirador","Vista Lince","Carta Sombra","40","50","90","65","30","55","Llamarada","Espada Santa","Arraigo","Ataque Aéreo"
"Drapion","452","veneno","siniestro","Armadura Batalla/Francotirador","Vista Lince","Baya Jaboca","70","90","110","95","60","75","Guardia Baja","Fuerza Bruta","Protección","Cólera del Guardián"
"Croagunk","453","veneno","lucha","Anticipación/Piel Seca","Toque Tóxico","Garra Garfio","48","61","40","50","61","40","Acua Cola","Pat. Salto Alta","Deseo Cura","Energibola"
"Toxicroak","454","veneno","lucha","Anticipación/Piel Seca","Toque Tóxico","Escama Bella","83","106","65","85","86","65","Viento Afín","Red Viscosa","Vaho Gélido","Foco Resplandor"
"Carnivine","455","planta","","Levitación","Piel Seca","Baya Baribá","74","100","72","46","90","72","Puño Certero","Bostezo","Alivio","Ascenso Draco"
"Finneon","456","agua","","Nado Rápido/Colector","Velo Agua","Tri-Ticket","49","49","56","66","49","61","Distorsión","Pedrada","Puntada Sombría","Isofuerza"
"Lumineon","457","agua","","Nado Rápido/Colector","Velo Agua","Escama Marina","69","69","76","91","69","86","Zona Extraña","Mofa","Llanto Falso","Clemencia"
"Mantyke","458","agua","volador","Nado Rápido/Absorbe Agua","Velo Agua","Carta Invitar","45","20","50","50","60","120","Puño Certero","Placaje Eléc","Voltiocambio","Confidencia"
"Snover","459","planta","hielo","Nevada","Insonorizar","Carta Profesor","60","62","50","40","62","60","Última Baza","Enfado","Danza Dragón","Refuerzo"
"Abomasnow","460","planta","hielo","Nevada","Insonorizar","Refleluz","90","92","75","60","92","85","Guadaña Sedosa","Deseo","Copión","Pataleta"
"Weavile","461","siniestro","hielo","Presión","Hurto","Tarjeta Datos 11","70","120","65","125","45","85","Ala Mortífera","Gigarrayo Fulminante","Juego Sucio","Tiro Vital"
"Magnezone","462","electrico","acero","Imán/Robustez","Cálculo Final","Flauta Azur","70","70","115","60","130","90","Colmillo Hielo","Defensa Floral","Descanso","Telépata"
"Lickilicky","463","normal","","Ritmo Propio/Despiste","Aclimatación","Chaleco Asalto","110","85","95","50","80","95","Estruendo","Fijar Blanco","Derribo","Martillo Hielo"
"Rhyperior","464","tierra","roca","Pararrayos/Roca Sólida","Audaz","Caramelo Furia","115","140","130","40","55","55","Machada","Arrumaco","Furia","Ayuda"
"Tangrowth","465","planta","","Clorofila/Defensa Hoja","Regeneración","Carta Sueño","100","100","125","50","110","50","Estruendo","Yo Primero","Tajo Umbrío","Antiaéreo"
"Electivire","466","electrico","","Electromotor","Espíritu Vital","Carta Gustos","75","123","67","95","95","85","Cosquillas","Joya de Luz","Ataque Ala","Follaje"
"Magmortar","467","fuego","","Cuerpo Llama","Espíritu Vital","Gafas Elegid","75","95","67","83","125","95","Pico Cañón","Paralizador","Tormenta Arena","Ascenso Draco"
"Togekiss","468","hada","volador","Entusiasmo/Dicha","Afortunado","Malla Ball","85","50","95","80","120","115","Niebla Aromática","Voto Planta","Arañazo","Robo"
"Yanmega","469","bicho","volador","Impulso/Cromolente","Cacheo","MT78","86","76","86","95","116","56","Sombra Vil","Cara Susto","Doble Bofetón","Come Sueños"
"Leafeon","470","planta","","Defensa Hoja","Clorofila","Incienso Duplo","65","110","130","95","60","65","Copión","Tragar","Poder Reserva","Fertilizante"
"Glaceon","471","hielo","","Manto Níveo","Gélido","Latiasita","65","60","110","65","130","95","Intercambio","Caída Libre","Fuerza Lunar","Látigo"
"Gliscor","472","tierra","volador","Corte Fuerte/Velo Arena","Antídoto","Semilla Psique","75","95","125","95","45","75","Onda Voltio","Ojos Llorosos","Conversión2","Trampa Rocas"
"Mamoswine","473","hielo","tierra","Despiste/Manto Níveo","Sebo","Normastal Z","110","130","80","80","70","60","Deseo","Vaho Gélido","Dulce Aroma","Azote"
"Porygon-Z","474","normal","","Adaptable/Descarga","Cálculo Final","Ensueño Ball","85","80","70","90","135","75","Red Viscosa","Arañazo","Acróbata","Más Psique"
"Gallade","475","psiquico","lucha","Impasible","Justiciero","Lazo Destino","68","125","65","80","65","115","Voz Cautivadora","Confidencia","Deseo Oculto","Pájaro Osado"
"Probopass","476","roca","acero","Robustez/Imán","Poder Arena","Blanco","60","55","145","40","75","150","Frustración","Psicoonda","Agua Lodosa","Fuego Fatuo"
"Dusknoir","477","fantasma","","Presión","Cacheo","Disco Extraño","45","100","135","45","65","135","Golpe Umbrío","Doble Ataque","Ala de Acero","Furia Natural"
"Froslass","478","hielo","fantasma","Manto Níveo","Cuerpo Maldito","Baya Rautan","70","80","70","110","80","70","Leafitobombas","Contoneo","Carantoña","Aria Burbuja"
"Rotom","479","electrico","fantasma","Levitación","Cuerpo Maldito","Flor Irisada","Valor","50","50","77","91","95","Rompecoraza","Hueso Sombrío","Veloc. Extrema","Impresionar"
"Uxie","480","psiquico","","Levitación","Cuerpo Maldito","Baya Zonlan","75","75","130","95","75","130","Electropunzada","Lanza Mugre","Malicioso","Defensa Férrea"
"Mesprit","481","psiquico","","Levitación","Cuerpo Maldito","Tarjeta Datos 03","80","105","105","80","105","105","Hecatombe Pírica","Trampa Venenosa","Golpe Cuerpo","Voz Cautivadora"
"Azelf","482","psiquico","","Levitación","Cuerpo Maldito","Blanco","75","125","70","115","125","70","Danza Lunar","Bloqueo","Absorbefuerza","Plancha Voladora"
"Dialga","483","acero","dragon","Presión","Telepatía","MT85","100","120","120","90","150","100","Tragar","Cambia Fuerza","Electrotela","Drenadoras"
"Palkia","484","agua","dragon","Presión","Telepatía","Precisión X 3","90","120","100","100","150","120","Luz Lunar","Ráfaga","Puño Drenaje","Relevo"
"Heatran","485","fuego","acero","Absorbe Fuego","Cuerpo Llama","MT42","91","90","106","77","130","106","Salpicadura","Psíquico","Doble Filo","Psicorrayo"
"Regigigas","486","normal","","Inicio Lento","Cuerpo Llama","MT02","110","160","110","100","80","110","Dracoaliento Devastador","Señuelo","Hoja Mágica","Megapatada"
"Giratina","487","fantasma","dragon","Presión","Telepatía","Prisma Azul","Valor","150","100","120","90","100","Bola Sombra","Tiro Vital","Trueno","Triple Patada"
"Cresselia","488","psiquico","","Levitación","Telepatía","Más PP","120","70","120","85","75","130","Pistola Agua","Avivar","Amago","Veneno X"
"Phione","489","agua","","Hidratación","Telepatía","Baya Pasio","80","80","80","80","80","80","Paso Dimensional","Truco","Lengüetazo","Fuerza Telúrica"
"Manaphy","490","agua","","Hidratación","Telepatía","Baya Zidra","100","100","100","100","100","100","Plancha Voladora","Empujón","Golpe Cabeza","Cambia Almas"
"Darkrai","491","siniestro","","Mal Sueño","Telepatía","Incienso Raro","70","90","90","125","135","90","Danza Llama","Fogonazo","Golpe Aéreo","Pulso Primigenio"
"Shaymin","492","planta","","Cura Natural","Telepatía","Gema Roca","Valor","100","100","100","100","100","Cerco Dimensión","Hoja Afilada","Cambia Velocidad","Onda Tóxica"
"Arceus","493","normal","","Multitipo","Telepatía","Charizardita Y","120","120","120","120","120","120","Brillo Mágico","Golpe Fantasma","Plumerazo","Campana Cura"
"Victini","494","psiquico","fuego","Tinovictoria","Telepatía","Tarjeta Datos 12","100","100","100","100","100","100","Cede Paso","Cola Veneno","Pantalla de Humo","Respiro"
"Snivy","495","planta","","Espesura","Respondón","Charizardita X","45","45","55","63","45","55","Golpe Bajo","Llama Embrujada","Persecución","Látigo"
"Servine","496","planta","","Espesura","Respondón","Venusaurita","60","60","75","83","60","75","Sincrorruido","Tajo Umbrío","Destello","Rizo Algodón"
"Serperior","497","planta","","Espesura","Respondón","Lector GB","75","75","95","113","75","95","Nitrocarga","Cerca","Fotodestrucción Apocalíptica","Puntapié"
"Tepig","498","fuego","","Mar Llamas","Sebo","Baya Meloc","65","63","45","45","45","45","Escaramuza","Profecía","Psicocambio","Imagen"
"Pignite","499","fuego","lucha","Mar Llamas","Sebo","Toxisfera","90","93","55","55","70","55","Empujón","Camelo","Golpe Roca","Giro Vil"
"Emboar","500","fuego","lucha","Mar Llamas","Audaz","Cura Total","110","123","65","65","100","65","Magnitud","Encanto","Rastreo","Hidrocañón"
"Oshawott","501","agua","","Torrente","Caparazón","Meteorito","55","55","45","45","63","45","Represalia","Roca Afilada","Intercambio","Danza Espada"
"Dewott","502","agua","","Torrente","Caparazón","Megaguante","75","75","60","60","83","60","Cola Dragón","Carga Tóxica","Martillo Hielo","Constricción"
"Samurott","503","agua","","Torrente","Caparazón","Bola Luminosa","95","100","85","70","108","70","Remolino","Relajo","Rayo Aurora","Mil Temblores"
"Patrat","504","normal","","Fuga/Vista Lince","Cálculo Final","Activaobjeto","45","55","39","42","35","39","Flarembestida","Ronquido","Bofetón Lodo","Bola Voltio"
"Watchog","505","normal","","Iluminación/Vista Lince","Cálculo Final","Revest. Metálico","60","85","69","77","60","69","Resplandor","Sincrorruido","Conversión2","Aluvión de Flechas Sombrías"
"Lillipup","506","normal","","Espíritu Vital/Recogida","Fuga","Baya Latano","45","60","45","55","25","45","Velo Sagrado","V de Fuego","Coraza Trampa","Fuerza"
"Herdier","507","normal","","Intimidación/Ímpetu Arena","Intrépido","Carta Acero","65","80","65","60","35","65","Represión Metal","Veloc. Extrema","Joltioparálisis","Cañón Floral"
"Stoutland","508","normal","","Intimidación/Ímpetu Arena","Intrépido","Defensa X 2","85","110","90","80","45","90","Aguante","Doble Filo","Aromaterapia","Bola Neblina"
"Purrloin","509","siniestro","","Flexibilidad/Liviano","Bromista","Kommostal Z","41","50","37","66","50","37","Absorber","Inversión","Gruñido","Clavo Cañón"
"Liepard","510","siniestro","","Flexibilidad/Liviano","Bromista","Tela Terrible","64","88","50","106","88","50","Eructo","Géiser Fotónico","Rizo Defensa","Escaldar"
"Pansage","511","planta","","Gula","Espesura","Baya Payapa","50","53","48","64","53","48","Shuriken de Agua","Psicocorte","Látigo Cepa","Guillotina"
"Simisage","512","planta","","Gula","Espesura","Directo 3","75","98","63","101","98","63","Amago","Absorber","Joltioparálisis","Viento Aciago"
"Pansear","513","fuego","","Gula","Mar Llamas","Abono Sorpresa","50","53","48","64","53","48","Hélice Trepanadora","Imitación","Gran Ojo","Estímulo"
"Simisear","514","fuego","","Gula","Mar Llamas","MT07","75","98","63","101","98","63","Fertilizante","Pulso Noche","Colmillo Rayo","Reciclaje"
"Panpour","515","agua","","Gula","Torrente","Baya Lichi","50","53","48","64","53","48","Corte Furia","Paliza","Bomba Germen","Última Palabra"
"Simipour","516","agua","","Gula","Torrente","Frag. Meteorito","75","98","63","101","98","63","Sustituto","Polvo Explosivo","Voz Cautivadora","Dracoaliento Devastador"
